,nuts,original_code,original_name,eurocrops,source,4o,hermes
1344,dk,266,Græs under 50% kløve,"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)",gpt-4o,"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)",
1345,dk,266,"Græs under 50% kløver, ekstremt lavt udbytte","Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)",gpt-4o,"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)",
1346,dk,266,"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)","Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)",original_name,"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)",
1347,dk,267,0,"Græs  under 50% kløver, meget lavt udbytte",nous-hermes-2-mixtral-8x7b-dpo,,"Græs  under 50% kløver, meget lavt udbytte"
1348,dk,267,Gr{s <50% kl|ver meget lavt udbytte,"Græs  under 50% kløver, meget lavt udbytte",nous-hermes-2-mixtral-8x7b-dpo,,"Græs  under 50% kløver, meget lavt udbytte"
1349,dk,267,Græs  under 50% kløv,"Græs  under 50% kløver, meget lavt udbytte",nous-hermes-2-mixtral-8x7b-dpo,,"Græs  under 50% kløver, meget lavt udbytte"
1350,dk,267,"Græs  under 50% kløver, meget lavt udbytte","Græs  under 50% kløver, meget lavt udbytte",original_name,,"Græs  under 50% kløver, meget lavt udbytte"
1351,dk,267,"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)","Græs  under 50% kløver, meget lavt udbytte",nous-hermes-2-mixtral-8x7b-dpo,,"Græs  under 50% kløver, meget lavt udbytte"
1352,dk,267,Græs <50% kløver meget lavt udbytte,"Græs  under 50% kløver, meget lavt udbytte",nous-hermes-2-mixtral-8x7b-dpo,,"Græs  under 50% kløver, meget lavt udbytte"
1353,dk,268,0,"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)",gpt-4o,"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)",
1354,dk,268,Gr{s < 50% kl|ver lavt udbytte,"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)",gpt-4o,"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)",
1355,dk,268,Græs < 50% kløver lavt udbytte,"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)",gpt-4o,"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)",
1356,dk,268,Græs under 50% kløve,"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)",gpt-4o,"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)",
1357,dk,268,"Græs under 50% kløver, lavt udbytte","Græs under 50% kløver/lucerne, lavt udbytte (omdrift)",gpt-4o,"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)",
1358,dk,268,"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)","Græs under 50% kløver/lucerne, lavt udbytte (omdrift)",original_name,"Græs under 50% kløver/lucerne, lavt udbytte (omdrift)",
1359,dk,269,0,"Græs, rullegræs (omdrift)",gpt-4o,"Græs, rullegræs (omdrift)",
1360,dk,269,"Græs, rullegræs","Græs, rullegræs (omdrift)",gpt-4o,"Græs, rullegræs (omdrift)",
1361,dk,269,"Græs, rullegræs (omd","Græs, rullegræs (omdrift)",gpt-4o,"Græs, rullegræs (omdrift)",
1362,dk,269,"Græs, rullegræs (omdrift)","Græs, rullegræs (omdrift)",original_name,"Græs, rullegræs (omdrift)",
1363,dk,269,"Rullegr{s, omdrift.","Græs, rullegræs (omdrift)",gpt-4o,"Græs, rullegræs (omdrift)",
1364,dk,269,"Rullegræs, omdrift.","Græs, rullegræs (omdrift)",gpt-4o,"Græs, rullegræs (omdrift)",
1365,dk,270,0,"Græs til udegrise, omdrift",gpt-4o,"Græs til udegrise, omdrift",
1366,dk,270,Gr{s til udegrise.,"Græs til udegrise, omdrift",gpt-4o,"Græs til udegrise, omdrift",
1367,dk,270,Græs til udegrise,"Græs til udegrise, omdrift",gpt-4o,"Græs til udegrise, omdrift",
1368,dk,270,"Græs til udegrise, omdrift","Græs til udegrise, omdrift",original_name,"Græs til udegrise, omdrift",
1369,dk,270,Græs til udegrise.,"Græs til udegrise, omdrift",gpt-4o,"Græs til udegrise, omdrift",
1370,dk,271,0,"Rekreative formål, arealer til",gpt-4o,"Rekreative formål, arealer til",
1371,dk,271,"Rekreative form}l, arealer til","Rekreative formål, arealer til",gpt-4o,"Rekreative formål, arealer til",
1372,dk,271,Rekreative formål,"Rekreative formål, arealer til",gpt-4o,"Rekreative formål, arealer til",
1373,dk,271,"Rekreative formål, arealer til","Rekreative formål, arealer til",original_name,"Rekreative formål, arealer til",
1374,dk,272,"Perm. gr{s fabrik, kl|vergr{s",Permanent græs til fabrik,gpt-4o,Permanent græs til fabrik,
1375,dk,272,"Perm. græs fabrik, kløvergræs",Permanent græs til fabrik,gpt-4o,Permanent græs til fabrik,
1376,dk,272,Permanent græs til f,Permanent græs til fabrik,gpt-4o,Permanent græs til fabrik,
1377,dk,272,Permanent græs til fabrik,Permanent græs til fabrik,original_name,Permanent græs til fabrik,
1378,dk,273,Lucerne til fabrik,Permanent lucerne til fabrik,gpt-4o,Permanent lucerne til fabrik,
1379,dk,273,Perm. lucerne til fabrik,Permanent lucerne til fabrik,gpt-4o,Permanent lucerne til fabrik,
1380,dk,273,Permanent lucerne ti,Permanent lucerne til fabrik,gpt-4o,Permanent lucerne til fabrik,
1381,dk,273,Permanent lucerne til fabrik,Permanent lucerne til fabrik,original_name,Permanent lucerne til fabrik,
1382,dk,274,0,"Permanent lucerne over 25% græs, til fabrik",gpt-4o,"Permanent lucerne over 25% græs, til fabrik",
1383,dk,274,Perm. lucerne min. 25% gr{s til fabrik,"Permanent lucerne over 25% græs, til fabrik",gpt-4o,"Permanent lucerne over 25% græs, til fabrik",
1384,dk,274,Perm. lucerne min. 25% græs til fabrik,"Permanent lucerne over 25% græs, til fabrik",gpt-4o,"Permanent lucerne over 25% græs, til fabrik",
1385,dk,274,Permanent lucerne ov,"Permanent lucerne over 25% græs, til fabrik",gpt-4o,"Permanent lucerne over 25% græs, til fabrik",
1386,dk,274,"Permanent lucerne over 25% græs, til fabrik","Permanent lucerne over 25% græs, til fabrik",original_name,"Permanent lucerne over 25% græs, til fabrik",
1387,dk,274,"Permanent lucernegræs over 25% græs, til fabrik","Permanent lucerne over 25% græs, til fabrik",gpt-4o,"Permanent lucerne over 25% græs, til fabrik",
1388,dk,275,Permanent rullegræs,"Rullegræs, perm. græs",gpt-4o,"Rullegræs, perm. græs",
1389,dk,275,"Rullegr{s, perm. gr{s","Rullegræs, perm. græs",gpt-4o,"Rullegræs, perm. græs",
1390,dk,275,"Rullegræs, perm. græs","Rullegræs, perm. græs",original_name,"Rullegræs, perm. græs",
1391,dk,276,0,"Permanent græs og kløvergræs uden norm, under 50 % kløver",gpt-4o,"Permanent græs og kløvergræs uden norm, under 50 % kløver",
1392,dk,276,Perm. gr{s/kl|vergr{s uden norm,"Permanent græs og kløvergræs uden norm, under 50 % kløver",gpt-4o,"Permanent græs og kløvergræs uden norm, under 50 % kløver",
1393,dk,276,Perm. græs/kløvergræs uden norm,"Permanent græs og kløvergræs uden norm, under 50 % kløver",gpt-4o,"Permanent græs og kløvergræs uden norm, under 50 % kløver",
1394,dk,276,Permanent græs og kl,"Permanent græs og kløvergræs uden norm, under 50 % kløver",gpt-4o,"Permanent græs og kløvergræs uden norm, under 50 % kløver",
1395,dk,276,Permanent græs og kløver uden norm,"Permanent græs og kløvergræs uden norm, under 50 % kløver",gpt-4o,"Permanent græs og kløvergræs uden norm, under 50 % kløver",
1396,dk,276,"Permanent græs og kløvergræs uden norm, under 50 % kløver","Permanent græs og kløvergræs uden norm, under 50 % kløver",original_name,"Permanent græs og kløvergræs uden norm, under 50 % kløver",
1397,dk,277,Kløver til fabrik,Permanent kløver til fabrik,gpt-4o,Permanent kløver til fabrik,
1398,dk,277,Perm. kl|ver til fabrik,Permanent kløver til fabrik,gpt-4o,Permanent kløver til fabrik,
1399,dk,277,Perm. kløver til fabrik,Permanent kløver til fabrik,gpt-4o,Permanent kløver til fabrik,
1400,dk,277,Permanent kløver til,Permanent kløver til fabrik,gpt-4o,Permanent kløver til fabrik,
1401,dk,277,Permanent kløver til fabrik,Permanent kløver til fabrik,original_name,Permanent kløver til fabrik,
1402,dk,278,Perm.gr{s og lucernegr{s >50% lucerne,Permanent lucerne og lucernegræs over 50% lucerne,gpt-4o,Permanent lucerne og lucernegræs over 50% lucerne,
1403,dk,278,Perm.græs og lucernegræs >50% lucerne,Permanent lucerne og lucernegræs over 50% lucerne,gpt-4o,Permanent lucerne og lucernegræs over 50% lucerne,
1404,dk,278,Permanent lucerne og,Permanent lucerne og lucernegræs over 50% lucerne,gpt-4o,Permanent lucerne og lucernegræs over 50% lucerne,
1405,dk,278,Permanent lucerne og lucernegræs over 50% lucerne,Permanent lucerne og lucernegræs over 50% lucerne,original_name,Permanent lucerne og lucernegræs over 50% lucerne,
1406,dk,279,Permanent gr{s til fabrik,Permanent kløvergræs til fabrik,gpt-4o,Permanent kløvergræs til fabrik,
1407,dk,279,Permanent græs til f,Permanent kløvergræs til fabrik,gpt-4o,Permanent kløvergræs til fabrik,
1408,dk,279,Permanent græs til fabrik,Permanent kløvergræs til fabrik,gpt-4o,Permanent kløvergræs til fabrik,
1409,dk,279,Permanent kløvergræs til fabrik,Permanent kløvergræs til fabrik,original_name,Permanent kløvergræs til fabrik,
1410,dk,280,0,Fodersukkerroer,manual,,
1411,dk,280,Fodersukkerroer,Fodersukkerroer,original_name,,
1412,dk,281,K}lroer,Kålroer,gpt-4o,Kålroer,
1413,dk,281,Kålroer,Kålroer,original_name,Kålroer,
1414,dk,282,0,Fodermarvkål,gpt-4o,Fodermarvkål,
1415,dk,282,Fodermarvk}l,Fodermarvkål,gpt-4o,Fodermarvkål,
1416,dk,282,Fodermarvkål,Fodermarvkål,original_name,Fodermarvkål,
1417,dk,283,Foderguler|dder,Fodergulerødder,gpt-4o,Fodergulerødder,
1418,dk,283,Fodergulerødder,Fodergulerødder,original_name,Fodergulerødder,
1419,dk,285,0,"Græs og kløvergræs uden norm, over 50 % kløver (omdrift)",manual,,
1420,dk,285,"Græs og kløvergræs uden norm, over 50 % kløver (omdrift)","Græs og kløvergræs uden norm, over 50 % kløver (omdrift)",original_name,,
1421,dk,286,0,"Permanent græs og kløvergræs uden norm, over 50 % kløver",manual,,
1422,dk,286,"Permanent græs og kløvergræs uden norm, over 50 % kløver","Permanent græs og kløvergræs uden norm, over 50 % kløver",original_name,,
1423,dk,287,0,"Græs til udegrise, permanent",manual,,
1424,dk,287,"Græs til udegrise, permanent","Græs til udegrise, permanent",original_name,,
1425,dk,3,0,VårHavre,gpt-4o,VårHavre,
1426,dk,3,Havre,VårHavre,gpt-4o,VårHavre,
1427,dk,3,VårHavre,VårHavre,original_name,VårHavre,
1428,dk,3,Vårhavre,VårHavre,gpt-4o,VårHavre,
1429,dk,30,0,[rter,gpt-4o,[rter,
1430,dk,30,[rter,[rter,original_name,[rter,
1431,dk,30,Ærter,[rter,gpt-4o,[rter,
1432,dk,308,0,MFO-Slåningsbrak,gpt-4o,MFO-Slåningsbrak,
1433,dk,308,MFO-Slåningsbrak,MFO-Slåningsbrak,original_name,MFO-Slåningsbrak,
1434,dk,308,"MFO-brak, sommerslåning",MFO-Slåningsbrak,gpt-4o,MFO-Slåningsbrak,
1435,dk,309,0,Udyrket areal ved vandboring,gpt-4o,Udyrket areal ved vandboring,
1436,dk,309,Udyrket areal ved va,Udyrket areal ved vandboring,gpt-4o,Udyrket areal ved vandboring,
1437,dk,309,Udyrket areal ved vandboring,Udyrket areal ved vandboring,original_name,Udyrket areal ved vandboring,
1438,dk,31,0,Hestebønner,gpt-4o,Hestebønner,
1439,dk,31,Hesteb|nner,Hestebønner,gpt-4o,Hestebønner,
1440,dk,31,Hestebønner,Hestebønner,original_name,Hestebønner,
1441,dk,310,0,Udyrkede landbrugsarealer,gpt-4o,Udyrkede landbrugsarealer,
1442,dk,310,"Brak, sommerslåning",Udyrkede landbrugsarealer,gpt-4o,Udyrkede landbrugsarealer,
1443,dk,310,Slåningsbrak,Udyrkede landbrugsarealer,gpt-4o,Udyrkede landbrugsarealer,
1444,dk,310,Udyrkede landbrugsar,Udyrkede landbrugsarealer,gpt-4o,Udyrkede landbrugsarealer,
1445,dk,310,Udyrkede landbrugsarealer,Udyrkede landbrugsarealer,original_name,Udyrkede landbrugsarealer,
1446,dk,310,Udyrket mark,Udyrkede landbrugsarealer,gpt-4o,Udyrkede landbrugsarealer,
1447,dk,311,0,Skovrejsning på tidl. landbrugsjord 1,gpt-4o,Skovrejsning på tidl. landbrugsjord 1,
1448,dk,311,Skovrejsning p} tidl. landbrugsjord 1,Skovrejsning på tidl. landbrugsjord 1,gpt-4o,Skovrejsning på tidl. landbrugsjord 1,
1449,dk,311,Skovrejsning på tidl,Skovrejsning på tidl. landbrugsjord 1,gpt-4o,Skovrejsning på tidl. landbrugsjord 1,
1450,dk,311,Skovrejsning på tidl. landbrugsjord 1,Skovrejsning på tidl. landbrugsjord 1,original_name,Skovrejsning på tidl. landbrugsjord 1,
1451,dk,312,0,20-årig udtagning,gpt-4o,20-årig udtagning,
1452,dk,312,20-}rig udtagning,20-årig udtagning,gpt-4o,20-årig udtagning,
1453,dk,312,20-årig udtagning,20-årig udtagning,original_name,20-årig udtagning,
1454,dk,313,20-}rig udtagning med skov,20-årig udtagning af agerjord med frivillig skovrejsning,gpt-4o,20-årig udtagning af agerjord med frivillig skovrejsning,
1455,dk,313,20-årig udtagning af agerjord med frivillig skovrejsning,20-årig udtagning af agerjord med frivillig skovrejsning,original_name,20-årig udtagning af agerjord med frivillig skovrejsning,
1456,dk,313,20-årig udtagning me,20-årig udtagning af agerjord med frivillig skovrejsning,gpt-4o,20-årig udtagning af agerjord med frivillig skovrejsning,
1457,dk,313,20-årig udtagning med skov,20-årig udtagning af agerjord med frivillig skovrejsning,gpt-4o,20-årig udtagning af agerjord med frivillig skovrejsning,
1458,dk,314,20-årig udtagning med tilsagn om skovrejsning,20-årig udtagning med tilsagn om skovrejsning fra NST,gpt-4o,20-årig udtagning med tilsagn om skovrejsning fra NST,
1459,dk,314,20-årig udtagning med tilsagn om skovrejsning fra NST,20-årig udtagning med tilsagn om skovrejsning fra NST,original_name,20-årig udtagning med tilsagn om skovrejsning fra NST,
1460,dk,315,Milj|gr{s brugt som udtagning,Miljøgræs brugt som udtagning,gpt-4o,Miljøgræs brugt som udtagning,
1461,dk,315,Miljøgræs brugt som udtagning,Miljøgræs brugt som udtagning,original_name,Miljøgræs brugt som udtagning,
1462,dk,315,Miljøgræs med udtagning,Miljøgræs brugt som udtagning,gpt-4o,Miljøgræs brugt som udtagning,
1463,dk,316,"20-årig Udtagning med fastholdelse, ej landbrugsareal",Vådområder eller lavbundsjorde med udtagning,gpt-4o,Vådområder eller lavbundsjorde med udtagning,
1464,dk,316,"Udtagning med fastholdelse, ej landbrugsareal",Vådområder eller lavbundsjorde med udtagning,gpt-4o,Vådområder eller lavbundsjorde med udtagning,
1465,dk,316,Vådområder eller lavbundsjorde med udtagning,Vådområder eller lavbundsjorde med udtagning,original_name,Vådområder eller lavbundsjorde med udtagning,
1466,dk,317,V}domr}der brugt som udtagning,Vådområder brugt som udtagning,gpt-4o,Vådområder brugt som udtagning,
1467,dk,317,Vådområder brugt som udtagning,Vådområder brugt som udtagning,original_name,Vådområder brugt som udtagning,
1468,dk,317,Vådområder med udtag,Vådområder brugt som udtagning,gpt-4o,Vådområder brugt som udtagning,
1469,dk,317,Vådområder med udtagning,Vådområder brugt som udtagning,gpt-4o,Vådområder brugt som udtagning,
1470,dk,318,0,"MVJ ej udtagning, ej landbrugsjord",gpt-4o,"MVJ ej udtagning, ej landbrugsjord",
1471,dk,318,"MVJ ej udtagning, ej","MVJ ej udtagning, ej landbrugsjord",gpt-4o,"MVJ ej udtagning, ej landbrugsjord",
1472,dk,318,"MVJ ej udtagning, ej landbrugsareal","MVJ ej udtagning, ej landbrugsjord",gpt-4o,"MVJ ej udtagning, ej landbrugsjord",
1473,dk,318,"MVJ ej udtagning, ej landbrugsjord","MVJ ej udtagning, ej landbrugsjord",original_name,"MVJ ej udtagning, ej landbrugsjord",
1474,dk,318,MVJ-ej udtagn. ej landbrugsjord,"MVJ ej udtagning, ej landbrugsjord",gpt-4o,"MVJ ej udtagning, ej landbrugsjord",
1475,dk,319,MFO Vådområder eller lavbundsjorde med udtagning,"MVJ udtagning, ej landbrugsjord",gpt-4o,"MVJ udtagning, ej landbrugsjord",
1476,dk,319,"MFO-brak, Udtagning, ej landbrugsareal","MVJ udtagning, ej landbrugsjord",gpt-4o,"MVJ udtagning, ej landbrugsjord",
1477,dk,319,"MVJ udtagning, ej la","MVJ udtagning, ej landbrugsjord",gpt-4o,"MVJ udtagning, ej landbrugsjord",
1478,dk,319,"MVJ udtagning, ej landbrugsjord","MVJ udtagning, ej landbrugsjord",original_name,"MVJ udtagning, ej landbrugsjord",
1479,dk,319,"MVJ-tilsagn, Udtagning, ej landbrugsareal","MVJ udtagning, ej landbrugsjord",gpt-4o,"MVJ udtagning, ej landbrugsjord",
1480,dk,319,MVJ-udtagn. ej landbrugsjord,"MVJ udtagning, ej landbrugsjord",gpt-4o,"MVJ udtagning, ej landbrugsjord",
1481,dk,32,Lupin,Sødlupin,gpt-4o,Sødlupin,
1482,dk,32,S|dlupin,Sødlupin,gpt-4o,Sødlupin,
1483,dk,32,Sødlupin,Sødlupin,original_name,Sødlupin,
1484,dk,321,"Milj|tiltag, ej landbrugsarealer","Miljøtiltag, ej landbrugsarealer",gpt-4o,"Miljøtiltag, ej landbrugsarealer",
1485,dk,321,"Miljøtiltag, ej land","Miljøtiltag, ej landbrugsarealer",gpt-4o,"Miljøtiltag, ej landbrugsarealer",
1486,dk,321,"Miljøtiltag, ej landbrugsarealer","Miljøtiltag, ej landbrugsarealer",original_name,"Miljøtiltag, ej landbrugsarealer",
1487,dk,323,0,MFO-udyrket areal ved vandboring,manual,,
1488,dk,323,MFO-udyrket areal ved vandboring,MFO-udyrket areal ved vandboring,original_name,,
1489,dk,324,0,Blomsterbrak,manual,,
1490,dk,324,Blomsterbrak,Blomsterbrak,original_name,,
1491,dk,325,0,MFO-Blomsterbrak,manual,,
1492,dk,325,MFO-Blomsterbrak,MFO-Blomsterbrak,original_name,,
1493,dk,327,0,"Markbræmme, på omdrift, sommerslåning",gpt-4o,"Markbræmme, på omdrift, sommerslåning",
1494,dk,327,"MFO-bræmme, sommerslåning","Markbræmme, på omdrift, sommerslåning",gpt-4o,"Markbræmme, på omdrift, sommerslåning",
1495,dk,327,"Markbræmme, på omdrift, sommerslåning","Markbræmme, på omdrift, sommerslåning",original_name,"Markbræmme, på omdrift, sommerslåning",
1496,dk,328,0,"Markbræmme, på omdrift, med blomsterblanding",gpt-4o,"Markbræmme, på omdrift, med blomsterblanding",
1497,dk,328,MFO-bræmme med blomsterblanding,"Markbræmme, på omdrift, med blomsterblanding",gpt-4o,"Markbræmme, på omdrift, med blomsterblanding",
1498,dk,328,"Markbræmme, på omdrift, med blomsterblanding","Markbræmme, på omdrift, med blomsterblanding",original_name,"Markbræmme, på omdrift, med blomsterblanding",
1499,dk,334,0,"Markbræmme, på omdrift, forårsslåning",gpt-4o,"Markbræmme, på omdrift, forårsslåning",
1500,dk,334,"MFO-bræmme, forårsslåning","Markbræmme, på omdrift, forårsslåning",gpt-4o,"Markbræmme, på omdrift, forårsslåning",
1501,dk,334,"Markbræmme, på omdrift, forårsslåning","Markbræmme, på omdrift, forårsslåning",original_name,"Markbræmme, på omdrift, forårsslåning",
1502,dk,335,0,"MFO-bræmme, permanent græs, forårsslåning",manual,,
1503,dk,335,"MFO-bræmme, permanent græs, forårsslåning","MFO-bræmme, permanent græs, forårsslåning",original_name,,
1504,dk,338,0,"Brak, forårsslåning",manual,,
1505,dk,338,"Brak, forårsslåning","Brak, forårsslåning",original_name,,
1506,dk,339,0,"MFO-brak, forårsslåning",manual,,
1507,dk,339,"MFO-brak, forårsslåning","MFO-brak, forårsslåning",original_name,,
1508,dk,340,Randzoneordning uden udtagning,Randzoneordning uden udtagning,original_name,Randzoneordning uden udtagning,
1509,dk,340,Randzoneordningen,Randzoneordning uden udtagning,gpt-4o,Randzoneordning uden udtagning,
1510,dk,341,Randzoneordning  med udtagning,Randzoneordning  med udtagning,original_name,Randzoneordning  med udtagning,
1511,dk,341,Randzoneordningen 2,Randzoneordning  med udtagning,gpt-4o,Randzoneordning  med udtagning,
1512,dk,343,0,MFO-bestøverbrak,manual,,
1513,dk,343,MFO-bestøverbrak,MFO-bestøverbrak,original_name,,
1514,dk,35,"Bælgsæd, flerårig",Flerårig bælgsæd,gpt-4o,Flerårig bælgsæd,
1515,dk,35,"Bælgsæd, flerårig blanding",Flerårig bælgsæd,gpt-4o,Flerårig bælgsæd,
1516,dk,35,Fler}rig b{lgs{d,Flerårig bælgsæd,gpt-4o,Flerårig bælgsæd,
1517,dk,35,Flerårig bælgsæd,Flerårig bælgsæd,original_name,Flerårig bælgsæd,
1518,dk,350,Milj|gr{s med N-kvote,Miljøgræs med N-kvote,gpt-4o,Miljøgræs med N-kvote,
1519,dk,350,Miljøgræs med N-kvote,Miljøgræs med N-kvote,original_name,Miljøgræs med N-kvote,
1520,dk,36,0,"Bælgsæd, andre typer til modenhed blanding",gpt-4o,"Bælgsæd, andre typer til modenhed blanding",
1521,dk,36,Anden b{lgs{d til modenhed,"Bælgsæd, andre typer til modenhed blanding",gpt-4o,"Bælgsæd, andre typer til modenhed blanding",
1522,dk,36,Anden bælgsæd til modenhed,"Bælgsæd, andre typer til modenhed blanding",gpt-4o,"Bælgsæd, andre typer til modenhed blanding",
1523,dk,36,"Bælgsæd, andre typer","Bælgsæd, andre typer til modenhed blanding",gpt-4o,"Bælgsæd, andre typer til modenhed blanding",
1524,dk,36,"Bælgsæd, andre typer til modenhed","Bælgsæd, andre typer til modenhed blanding",gpt-4o,"Bælgsæd, andre typer til modenhed blanding",
1525,dk,36,"Bælgsæd, andre typer til modenhed blanding","Bælgsæd, andre typer til modenhed blanding",original_name,"Bælgsæd, andre typer til modenhed blanding",
1526,dk,4,0,Blanding af vårsåede kornarter,gpt-4o,Blanding af vårsåede kornarter,
1527,dk,4,"Andre kornarter, v}rs}et",Blanding af vårsåede kornarter,gpt-4o,Blanding af vårsåede kornarter,
